date,channel,campaign,creative_type,product_id,product_name,category,ad_spend,clicks,conversions,conversion_rate,attributed_revenue,ROAS,coupon_campaign,rating_signal,impressions,click_through_rate,brand_search_term
2025-07-02,Naver,검색 수요 포착,search,3,원목 핸들 머그컵,주방,2966.38,42,4,0.0952,64062,2159.6,False,3.93,511,0.0822,원목 핸들 머그컵 Naver
2025-07-02,Instagram,브랜드 퍼포먼스,carousel,3,원목 핸들 머그컵,주방,1202.27,16,0,0.0,0,0.0,False,3.93,332,0.0482,원목 핸들 머그컵 Instagram
2025-07-02,Meta,브랜드 퍼포먼스,video,4,무광 세라믹 접시 세트,주방,2707.18,26,0,0.0,0,0.0,False,3.91,595,0.0437,무광 세라믹 접시 세트 Meta
2025-07-02,Google,쿠폰 리커버리,coupon_banner,4,무광 세라믹 접시 세트,주방,3098.04,34,1,0.0294,26720,862.48,True,3.91,554,0.0614,무광 세라믹 접시 세트 Google
2025-07-02,Naver,검색 수요 포착,search,4,무광 세라믹 접시 세트,주방,4259.19,61,5,0.082,138961,3262.62,False,3.91,710,0.0859,무광 세라믹 접시 세트 Naver
2025-07-02,Instagram,브랜드 퍼포먼스,reels,4,무광 세라믹 접시 세트,주방,1888.58,23,1,0.0435,26042,1378.92,False,3.91,445,0.0517,무광 세라믹 접시 세트 Instagram
2025-07-02,Meta,브랜드 퍼포먼스,carousel,5,북유럽 패브릭 포스터,인테리어,1346.82,11,0,0.0,0,0.0,False,4.18,221,0.0498,북유럽 패브릭 포스터 Meta
2025-07-02,Google,검색 수요 포착,search,5,북유럽 패브릭 포스터,인테리어,900.0,11,1,0.0909,13477,1497.44,False,4.18,115,0.0957,북유럽 패브릭 포스터 Google
2025-07-02,Naver,쿠폰 리커버리,coupon_banner,5,북유럽 패브릭 포스터,인테리어,913.04,13,2,0.1538,20618,2258.17,True,4.18,191,0.0681,북유럽 패브릭 포스터 Naver
2025-07-02,Instagram,브랜드 퍼포먼스,reels,5,북유럽 패브릭 포스터,인테리어,1194.32,12,1,0.0833,10585,886.28,False,4.18,233,0.0515,북유럽 패브릭 포스터 Instagram
2025-07-02,Meta,쿠폰 리커버리,coupon_banner,6,대용량 디퓨저,생활,1889.82,17,0,0.0,0,0.0,True,4.54,285,0.0596,대용량 디퓨저 Meta
2025-07-02,Google,쿠폰 리커버리,coupon_banner,6,대용량 디퓨저,생활,2160.24,25,2,0.08,41331,1913.26,True,4.54,376,0.0665,대용량 디퓨저 Google
2025-07-02,Naver,검색 수요 포착,search,6,대용량 디퓨저,생활,2415.21,36,4,0.1111,80163,3319.1,False,4.54,360,0.1,대용량 디퓨저 Naver
2025-07-02,Instagram,브랜드 퍼포먼스,reels,6,대용량 디퓨저,생활,1638.4,20,4,0.2,79130,4829.7,False,4.54,416,0.0481,대용량 디퓨저 Instagram
2025-07-02,Meta,쿠폰 리커버리,coupon_banner,7,아로마 캔들 세트,생활,2250.11,27,1,0.037,28230,1254.6,True,3.86,398,0.0678,아로마 캔들 세트 Meta
2025-07-02,Google,쿠폰 리커버리,coupon_banner,7,아로마 캔들 세트,생활,2982.82,34,1,0.0294,25942,869.71,True,3.86,554,0.0614,아로마 캔들 세트 Google
2025-07-02,Naver,쿠폰 리커버리,coupon_banner,7,아로마 캔들 세트,생활,3201.19,24,3,0.125,76806,2399.29,True,3.86,390,0.0615,아로마 캔들 세트 Naver
2025-07-02,Instagram,브랜드 퍼포먼스,influencer,7,아로마 캔들 세트,생활,1535.98,15,1,0.0667,21929,1427.69,False,3.86,317,0.0473,아로마 캔들 세트 Instagram
2025-07-02,Meta,브랜드 퍼포먼스,video,8,무선 미니 가습기,가전,1607.49,13,2,0.1538,68531,4263.24,False,3.9,286,0.0455,무선 미니 가습기 Meta
2025-07-02,Google,쿠폰 리커버리,coupon_banner,8,무선 미니 가습기,가전,2989.73,33,5,0.1515,184878,6183.76,True,3.9,598,0.0552,무선 미니 가습기 Google
2025-07-02,Naver,검색 수요 포착,search,8,무선 미니 가습기,가전,2977.51,43,1,0.0233,34049,1143.54,False,3.9,383,0.1123,무선 미니 가습기 Naver
2025-07-02,Instagram,브랜드 퍼포먼스,reels,8,무선 미니 가습기,가전,1735.89,23,3,0.1304,96106,5536.43,False,3.9,475,0.0484,무선 미니 가습기 Instagram
2025-07-02,Meta,쿠폰 리커버리,coupon_banner,9,탁상용 저소음 선풍기,가전,3951.18,36,2,0.0556,84399,2136.04,True,4.03,606,0.0594,탁상용 저소음 선풍기 Meta
2025-07-02,Google,쿠폰 리커버리,coupon_banner,9,탁상용 저소음 선풍기,가전,8860.79,92,4,0.0435,184060,2077.24,True,4.03,1479,0.0622,탁상용 저소음 선풍기 Google
2025-07-02,Naver,검색 수요 포착,search,9,탁상용 저소음 선풍기,가전,6720.58,93,8,0.086,419550,6242.77,False,4.03,980,0.0949,탁상용 저소음 선풍기 Naver
2025-07-02,Instagram,브랜드 퍼포먼스,carousel,9,탁상용 저소음 선풍기,가전,5148.38,37,4,0.1081,177737,3452.29,False,4.03,759,0.0487,탁상용 저소음 선풍기 Instagram
2025-07-02,Meta,브랜드 퍼포먼스,video,10,프리미엄 호텔 침구 세트,침실,4732.23,34,3,0.0882,192052,4058.38,False,4.18,760,0.0447,프리미엄 호텔 침구 세트 Meta
2025-07-02,Google,검색 수요 포착,search,10,프리미엄 호텔 침구 세트,침실,7593.44,100,3,0.03,176197,2320.38,False,4.18,973,0.1028,프리미엄 호텔 침구 세트 Google
2025-07-02,Naver,쿠폰 리커버리,coupon_banner,10,프리미엄 호텔 침구 세트,침실,3907.36,39,4,0.1026,252897,6472.33,True,4.18,616,0.0633,프리미엄 호텔 침구 세트 Naver
2025-07-02,Instagram,브랜드 퍼포먼스,reels,10,프리미엄 호텔 침구 세트,침실,3227.11,36,8,0.2222,418401,12965.21,False,4.18,733,0.0491,프리미엄 호텔 침구 세트 Instagram
2025-07-03,Meta,쿠폰 리커버리,coupon_banner,1,감성 무드등,조명,4283.87,45,2,0.0444,77517,1809.51,True,4.4,800,0.0563,감성 무드등 Meta
2025-07-03,Google,검색 수요 포착,shopping,1,감성 무드등,조명,3092.26,34,5,0.1471,173589,5613.67,False,4.4,445,0.0764,감성 무드등 Google
2025-07-03,Naver,쿠폰 리커버리,coupon_banner,1,감성 무드등,조명,2252.38,23,4,0.1739,136704,6069.31,True,4.4,316,0.0728,감성 무드등 Naver
2025-07-03,Instagram,브랜드 퍼포먼스,influencer,1,감성 무드등,조명,2898.0,27,0,0.0,0,0.0,False,4.4,675,0.04,감성 무드등 Instagram
2025-07-03,Meta,쿠폰 리커버리,coupon_banner,2,메모리폼 경추 베개,침실,2857.5,28,2,0.0714,62725,2195.1,True,4.49,415,0.0675,메모리폼 경추 베개 Meta
2025-07-03,Google,검색 수요 포착,search,2,메모리폼 경추 베개,침실,4586.47,56,3,0.0536,76985,1678.52,False,4.49,475,0.1179,메모리폼 경추 베개 Google
2025-07-03,Naver,쿠폰 리커버리,coupon_banner,2,메모리폼 경추 베개,침실,2602.18,28,3,0.1071,101370,3895.58,True,4.49,514,0.0545,메모리폼 경추 베개 Naver
2025-07-03,Instagram,브랜드 퍼포먼스,carousel,2,메모리폼 경추 베개,침실,2338.63,11,0,0.0,0,0.0,False,4.49,175,0.0629,메모리폼 경추 베개 Instagram
2025-07-03,Meta,브랜드 퍼포먼스,carousel,3,원목 핸들 머그컵,주방,1497.26,8,1,0.125,14688,980.99,False,3.93,151,0.053,원목 핸들 머그컵 Meta
2025-07-03,Google,검색 수요 포착,search,3,원목 핸들 머그컵,주방,2296.95,24,4,0.1667,65589,2855.48,False,3.93,248,0.0968,원목 핸들 머그컵 Google
2025-07-03,Naver,검색 수요 포착,search,3,원목 핸들 머그컵,주방,3300.63,37,2,0.0541,30572,926.25,False,3.93,367,0.1008,원목 핸들 머그컵 Naver
2025-07-03,Instagram,브랜드 퍼포먼스,reels,3,원목 핸들 머그컵,주방,1404.51,15,1,0.0667,14481,1031.04,False,3.93,324,0.0463,원목 핸들 머그컵 Instagram
2025-07-03,Meta,브랜드 퍼포먼스,video,4,무광 세라믹 접시 세트,주방,2654.05,20,3,0.15,77940,2936.65,False,3.91,433,0.0462,무광 세라믹 접시 세트 Meta
2025-07-03,Google,검색 수요 포착,shopping,4,무광 세라믹 접시 세트,주방,3266.95,38,3,0.0789,62990,1928.1,False,3.91,478,0.0795,무광 세라믹 접시 세트 Google
2025-07-03,Naver,검색 수요 포착,search,4,무광 세라믹 접시 세트,주방,4301.38,65,3,0.0462,80422,1869.68,False,3.91,680,0.0956,무광 세라믹 접시 세트 Naver
2025-07-03,Instagram,브랜드 퍼포먼스,carousel,4,무광 세라믹 접시 세트,주방,2049.88,11,0,0.0,0,0.0,False,3.91,228,0.0482,무광 세라믹 접시 세트 Instagram
2025-07-03,Meta,브랜드 퍼포먼스,video,5,북유럽 패브릭 포스터,인테리어,1013.26,12,1,0.0833,10864,1072.18,False,4.18,296,0.0405,북유럽 패브릭 포스터 Meta
2025-07-03,Google,쿠폰 리커버리,coupon_banner,5,북유럽 패브릭 포스터,인테리어,900.0,10,1,0.1,11221,1246.78,True,4.18,163,0.0613,북유럽 패브릭 포스터 Google
2025-07-03,Naver,브랜드 퍼포먼스,brand_banner,5,북유럽 패브릭 포스터,인테리어,900.0,8,0,0.0,0,0.0,False,4.18,123,0.065,북유럽 패브릭 포스터 Naver
2025-07-03,Instagram,브랜드 퍼포먼스,influencer,5,북유럽 패브릭 포스터,인테리어,900.0,8,1,0.125,10253,1139.22,False,4.18,180,0.0444,북유럽 패브릭 포스터 Instagram
2025-07-03,Meta,브랜드 퍼포먼스,carousel,6,대용량 디퓨저,생활,2706.45,17,1,0.0588,17289,638.81,False,4.54,296,0.0574,대용량 디퓨저 Meta
2025-07-03,Google,쿠폰 리커버리,coupon_banner,6,대용량 디퓨저,생활,3000.59,32,1,0.0312,22682,755.92,True,4.54,479,0.0668,대용량 디퓨저 Google
2025-07-03,Naver,검색 수요 포착,search,6,대용량 디퓨저,생활,2674.02,32,1,0.0312,17028,636.79,False,4.54,289,0.1107,대용량 디퓨저 Naver
2025-07-03,Instagram,브랜드 퍼포먼스,carousel,6,대용량 디퓨저,생활,1841.83,11,1,0.0909,19546,1061.23,False,4.54,207,0.0531,대용량 디퓨저 Instagram
2025-07-03,Meta,쿠폰 리커버리,coupon_banner,7,아로마 캔들 세트,생활,2353.73,25,3,0.12,85264,3622.51,True,3.86,371,0.0674,아로마 캔들 세트 Meta
2025-07-03,Google,쿠폰 리커버리,coupon_banner,7,아로마 캔들 세트,생활,2584.99,28,2,0.0714,57906,2240.08,True,3.86,442,0.0633,아로마 캔들 세트 Google
2025-07-03,Naver,브랜드 퍼포먼스,brand_banner,7,아로마 캔들 세트,생활,2812.41,18,0,0.0,0,0.0,False,3.86,362,0.0497,아로마 캔들 세트 Naver
2025-07-03,Instagram,브랜드 퍼포먼스,reels,7,아로마 캔들 세트,생활,1838.69,15,2,0.1333,47216,2567.91,False,3.86,286,0.0524,아로마 캔들 세트 Instagram
2025-07-03,Meta,브랜드 퍼포먼스,video,8,무선 미니 가습기,가전,2126.81,26,3,0.1154,121483,5711.99,False,3.9,531,0.049,무선 미니 가습기 Meta
2025-07-03,Google,검색 수요 포착,search,8,무선 미니 가습기,가전,3717.88,55,3,0.0545,95344,2564.47,False,3.9,686,0.0802,무선 미니 가습기 Google
2025-07-03,Naver,검색 수요 포착,search,8,무선 미니 가습기,가전,3213.35,52,2,0.0385,76991,2395.98,False,3.9,574,0.0906,무선 미니 가습기 Naver
2025-07-03,Instagram,브랜드 퍼포먼스,reels,8,무선 미니 가습기,가전,2322.94,18,1,0.0556,31154,1341.15,False,3.9,394,0.0457,무선 미니 가습기 Instagram
2025-07-03,Meta,브랜드 퍼포먼스,video,9,탁상용 저소음 선풍기,가전,4338.45,35,2,0.0571,100235,2310.39,False,4.03,720,0.0486,탁상용 저소음 선풍기 Meta
2025-07-03,Google,검색 수요 포착,shopping,9,탁상용 저소음 선풍기,가전,8340.07,98,5,0.051,255410,3062.44,False,4.03,1367,0.0717,탁상용 저소음 선풍기 Google
2025-07-03,Naver,쿠폰 리커버리,coupon_banner,9,탁상용 저소음 선풍기,가전,6692.17,65,6,0.0923,265719,3970.6,True,4.03,1348,0.0482,탁상용 저소음 선풍기 Naver
2025-07-03,Instagram,브랜드 퍼포먼스,carousel,9,탁상용 저소음 선풍기,가전,4589.42,34,2,0.0588,99931,2177.42,False,4.03,620,0.0548,탁상용 저소음 선풍기 Instagram
2025-07-03,Meta,브랜드 퍼포먼스,carousel,10,프리미엄 호텔 침구 세트,침실,2456.92,20,0,0.0,0,0.0,False,4.18,355,0.0563,프리미엄 호텔 침구 세트 Meta
2025-07-03,Google,검색 수요 포착,search,10,프리미엄 호텔 침구 세트,침실,3932.99,52,0,0.0,0,0.0,False,4.18,509,0.1022,프리미엄 호텔 침구 세트 Google
2025-07-03,Naver,검색 수요 포착,search,10,프리미엄 호텔 침구 세트,침실,2175.81,36,4,0.1111,238240,10949.48,False,4.18,339,0.1062,프리미엄 호텔 침구 세트 Naver
2025-07-03,Instagram,브랜드 퍼포먼스,reels,10,프리미엄 호텔 침구 세트,침실,1680.38,21,0,0.0,0,0.0,False,4.18,388,0.0541,프리미엄 호텔 침구 세트 Instagram
2025-07-04,Meta,쿠폰 리커버리,coupon_banner,1,감성 무드등,조명,3489.35,34,1,0.0294,36781,1054.09,True,4.4,522,0.0651,감성 무드등 Meta
2025-07-04,Google,검색 수요 포착,search,1,감성 무드등,조명,2500.29,32,2,0.0625,84912,3396.08,False,4.4,343,0.0933,감성 무드등 Google
2025-07-04,Naver,검색 수요 포착,search,1,감성 무드등,조명,2281.73,35,3,0.0857,131778,5775.35,False,4.4,362,0.0967,감성 무드등 Naver
2025-07-04,Instagram,브랜드 퍼포먼스,reels,1,감성 무드등,조명,2271.72,23,3,0.1304,102408,4507.96,False,4.4,432,0.0532,감성 무드등 Instagram
2025-07-04,Meta,쿠폰 리커버리,coupon_banner,2,메모리폼 경추 베개,침실,2368.04,27,3,0.1111,86888,3669.19,True,4.49,447,0.0604,메모리폼 경추 베개 Meta
2025-07-04,Google,쿠폰 리커버리,coupon_banner,2,메모리폼 경추 베개,침실,3865.84,38,5,0.1316,129156,3340.95,True,4.49,572,0.0664,메모리폼 경추 베개 Google
2025-07-04,Naver,쿠폰 리커버리,coupon_banner,2,메모리폼 경추 베개,침실,2081.28,14,1,0.0714,31550,1515.9,True,4.49,228,0.0614,메모리폼 경추 베개 Naver
2025-07-04,Instagram,브랜드 퍼포먼스,influencer,2,메모리폼 경추 베개,침실,1858.43,19,4,0.2105,109140,5872.71,False,4.49,432,0.044,메모리폼 경추 베개 Instagram
2025-07-04,Meta,브랜드 퍼포먼스,video,3,원목 핸들 머그컵,주방,1412.33,8,0,0.0,0,0.0,False,3.93,198,0.0404,원목 핸들 머그컵 Meta
2025-07-04,Google,검색 수요 포착,shopping,3,원목 핸들 머그컵,주방,1751.15,20,2,0.1,25943,1481.48,False,3.93,281,0.0712,원목 핸들 머그컵 Google
2025-07-04,Naver,쿠폰 리커버리,coupon_banner,3,원목 핸들 머그컵,주방,2616.25,23,1,0.0435,14924,570.44,True,3.93,379,0.0607,원목 핸들 머그컵 Naver
2025-07-04,Instagram,브랜드 퍼포먼스,reels,3,원목 핸들 머그컵,주방,1088.49,8,0,0.0,0,0.0,False,3.93,146,0.0548,원목 핸들 머그컵 Instagram
2025-07-04,Meta,브랜드 퍼포먼스,carousel,4,무광 세라믹 접시 세트,주방,1548.45,15,3,0.2,74857,4834.32,False,3.91,276,0.0543,무광 세라믹 접시 세트 Meta
2025-07-04,Google,쿠폰 리커버리,coupon_banner,4,무광 세라믹 접시 세트,주방,2049.12,11,1,0.0909,28000,1366.44,True,3.91,190,0.0579,무광 세라믹 접시 세트 Google
2025-07-04,Naver,쿠폰 리커버리,coupon_banner,4,무광 세라믹 접시 세트,주방,2679.04,27,3,0.1111,74308,2773.68,True,3.91,496,0.0544,무광 세라믹 접시 세트 Naver
2025-07-04,Instagram,브랜드 퍼포먼스,carousel,4,무광 세라믹 접시 세트,주방,1222.72,8,2,0.25,50265,4110.93,False,3.91,155,0.0516,무광 세라믹 접시 세트 Instagram
2025-07-04,Meta,쿠폰 리커버리,coupon_banner,5,북유럽 패브릭 포스터,인테리어,973.07,12,2,0.1667,24503,2518.12,True,4.18,223,0.0538,북유럽 패브릭 포스터 Meta
2025-07-04,Google,검색 수요 포착,shopping,5,북유럽 패브릭 포스터,인테리어,1117.57,17,2,0.1176,23140,2070.57,False,4.18,201,0.0846,북유럽 패브릭 포스터 Google
2025-07-04,Naver,검색 수요 포착,search,5,북유럽 패브릭 포스터,인테리어,900.0,11,3,0.2727,31972,3552.44,False,4.18,140,0.0786,북유럽 패브릭 포스터 Naver
2025-07-04,Instagram,브랜드 퍼포먼스,influencer,5,북유럽 패브릭 포스터,인테리어,1770.49,23,1,0.0435,11489,648.92,False,4.18,539,0.0427,북유럽 패브릭 포스터 Instagram
2025-07-04,Meta,쿠폰 리커버리,coupon_banner,6,대용량 디퓨저,생활,1642.49,19,3,0.1579,61439,3740.6,True,4.54,283,0.0671,대용량 디퓨저 Meta
2025-07-04,Google,검색 수요 포착,search,6,대용량 디퓨저,생활,2101.1,23,0,0.0,0,0.0,False,4.54,206,0.1117,대용량 디퓨저 Google
2025-07-04,Naver,쿠폰 리커버리,coupon_banner,6,대용량 디퓨저,생활,2742.79,28,4,0.1429,69391,2529.95,True,4.54,408,0.0686,대용량 디퓨저 Naver
2025-07-04,Instagram,브랜드 퍼포먼스,reels,6,대용량 디퓨저,생활,1562.24,8,3,0.375,62694,4013.09,False,4.54,152,0.0526,대용량 디퓨저 Instagram
2025-07-04,Meta,쿠폰 리커버리,coupon_banner,7,아로마 캔들 세트,생활,3807.57,27,1,0.037,25615,672.74,True,3.86,445,0.0607,아로마 캔들 세트 Meta
2025-07-04,Google,쿠폰 리커버리,coupon_banner,7,아로마 캔들 세트,생활,3559.47,37,2,0.0541,53773,1510.7,True,3.86,715,0.0517,아로마 캔들 세트 Google
2025-07-04,Naver,검색 수요 포착,search,7,아로마 캔들 세트,생활,3698.95,49,1,0.0204,25297,683.9,False,3.86,527,0.093,아로마 캔들 세트 Naver
2025-07-04,Instagram,브랜드 퍼포먼스,carousel,7,아로마 캔들 세트,생활,2774.95,21,3,0.1429,68590,2471.75,False,3.86,353,0.0595,아로마 캔들 세트 Instagram
2025-07-04,Meta,쿠폰 리커버리,coupon_banner,8,무선 미니 가습기,가전,1970.65,30,1,0.0333,32416,1644.94,True,3.9,496,0.0605,무선 미니 가습기 Meta
2025-07-04,Google,검색 수요 포착,search,8,무선 미니 가습기,가전,3859.82,57,5,0.0877,169684,4396.17,False,3.9,629,0.0906,무선 미니 가습기 Google
2025-07-04,Naver,검색 수요 포착,search,8,무선 미니 가습기,가전,2925.89,41,3,0.0732,103317,3531.13,False,3.9,504,0.0813,무선 미니 가습기 Naver
2025-07-04,Instagram,브랜드 퍼포먼스,influencer,8,무선 미니 가습기,가전,2256.08,31,4,0.129,140666,6234.98,False,3.9,713,0.0435,무선 미니 가습기 Instagram
2025-07-04,Meta,브랜드 퍼포먼스,carousel,9,탁상용 저소음 선풍기,가전,7750.17,58,2,0.0345,99095,1278.62,False,4.03,1161,0.05,탁상용 저소음 선풍기 Meta
2025-07-04,Google,검색 수요 포착,shopping,9,탁상용 저소음 선풍기,가전,15141.78,174,19,0.1092,830612,5485.57,False,4.03,2237,0.0778,탁상용 저소음 선풍기 Google
2025-07-04,Naver,쿠폰 리커버리,coupon_banner,9,탁상용 저소음 선풍기,가전,12407.66,117,4,0.0342,158901,1280.67,True,4.03,2116,0.0553,탁상용 저소음 선풍기 Naver
2025-07-04,Instagram,브랜드 퍼포먼스,reels,9,탁상용 저소음 선풍기,가전,8692.61,102,9,0.0882,461448,5308.51,False,4.03,1821,0.056,탁상용 저소음 선풍기 Instagram
2025-07-04,Meta,브랜드 퍼포먼스,video,10,프리미엄 호텔 침구 세트,침실,3907.0,41,3,0.0732,160418,4105.91,False,4.18,758,0.0541,프리미엄 호텔 침구 세트 Meta
2025-07-04,Google,검색 수요 포착,shopping,10,프리미엄 호텔 침구 세트,침실,6159.26,64,2,0.0312,113431,1841.63,False,4.18,738,0.0867,프리미엄 호텔 침구 세트 Google
2025-07-04,Naver,브랜드 퍼포먼스,brand_banner,10,프리미엄 호텔 침구 세트,침실,3641.77,33,1,0.0303,61795,1696.84,False,4.18,518,0.0637,프리미엄 호텔 침구 세트 Naver
2025-07-04,Instagram,브랜드 퍼포먼스,reels,10,프리미엄 호텔 침구 세트,침실,2301.96,31,0,0.0,0,0.0,False,4.18,573,0.0541,프리미엄 호텔 침구 세트 Instagram
2025-07-05,Meta,브랜드 퍼포먼스,video,1,감성 무드등,조명,6664.92,57,2,0.0351,88296,1324.79,False,4.4,1429,0.0399,감성 무드등 Meta
2025-07-05,Google,검색 수요 포착,shopping,1,감성 무드등,조명,5318.41,58,0,0.0,0,0.0,False,4.4,658,0.0881,감성 무드등 Google
2025-07-05,Naver,브랜드 퍼포먼스,brand_banner,1,감성 무드등,조명,4797.38,35,2,0.0571,78751,1641.54,False,4.4,647,0.0541,감성 무드등 Naver
2025-07-05,Instagram,브랜드 퍼포먼스,reels,1,감성 무드등,조명,5347.02,64,4,0.0625,156299,2923.1,False,4.4,1589,0.0403,감성 무드등 Instagram
2025-07-05,Meta,브랜드 퍼포먼스,carousel,2,메모리폼 경추 베개,침실,2249.92,22,0,0.0,0,0.0,False,4.49,421,0.0523,메모리폼 경추 베개 Meta
2025-07-05,Google,검색 수요 포착,search,2,메모리폼 경추 베개,침실,3710.12,47,4,0.0851,136558,3680.69,False,4.49,398,0.1181,메모리폼 경추 베개 Google
2025-07-05,Naver,쿠폰 리커버리,coupon_banner,2,메모리폼 경추 베개,침실,1730.97,16,0,0.0,0,0.0,True,4.49,234,0.0684,메모리폼 경추 베개 Naver
2025-07-05,Instagram,브랜드 퍼포먼스,carousel,2,메모리폼 경추 베개,침실,2121.26,8,0,0.0,0,0.0,False,4.49,155,0.0516,메모리폼 경추 베개 Instagram
2025-07-05,Meta,브랜드 퍼포먼스,carousel,3,원목 핸들 머그컵,주방,1449.2,14,0,0.0,0,0.0,False,3.93,265,0.0528,원목 핸들 머그컵 Meta
2025-07-05,Google,검색 수요 포착,search,3,원목 핸들 머그컵,주방,1178.73,15,3,0.2,40804,3461.7,False,3.93,200,0.075,원목 핸들 머그컵 Google
2025-07-05,Naver,브랜드 퍼포먼스,brand_banner,3,원목 핸들 머그컵,주방,2205.21,19,3,0.1579,45125,2046.29,False,3.93,322,0.059,원목 핸들 머그컵 Naver
2025-07-05,Instagram,브랜드 퍼포먼스,influencer,3,원목 핸들 머그컵,주방,1366.35,16,1,0.0625,17155,1255.53,False,3.93,318,0.0503,원목 핸들 머그컵 Instagram
2025-07-05,Meta,쿠폰 리커버리,coupon_banner,4,무광 세라믹 접시 세트,주방,2048.86,24,2,0.0833,49974,2439.11,True,3.91,411,0.0584,무광 세라믹 접시 세트 Meta
2025-07-05,Google,검색 수요 포착,shopping,4,무광 세라믹 접시 세트,주방,2842.81,38,4,0.1053,104581,3678.79,False,3.91,533,0.0713,무광 세라믹 접시 세트 Google
2025-07-05,Naver,쿠폰 리커버리,coupon_banner,4,무광 세라믹 접시 세트,주방,3845.83,41,1,0.0244,27746,721.46,True,3.91,699,0.0587,무광 세라믹 접시 세트 Naver
2025-07-05,Instagram,브랜드 퍼포먼스,carousel,4,무광 세라믹 접시 세트,주방,1567.8,19,2,0.1053,49397,3150.72,False,3.91,383,0.0496,무광 세라믹 접시 세트 Instagram
2025-07-05,Meta,쿠폰 리커버리,coupon_banner,5,북유럽 패브릭 포스터,인테리어,1206.98,17,4,0.2353,51297,4250.02,True,4.18,246,0.0691,북유럽 패브릭 포스터 Meta
2025-07-05,Google,쿠폰 리커버리,coupon_banner,5,북유럽 패브릭 포스터,인테리어,900.0,13,1,0.0769,11348,1260.89,True,4.18,221,0.0588,북유럽 패브릭 포스터 Google
2025-07-05,Naver,검색 수요 포착,search,5,북유럽 패브릭 포스터,인테리어,900.0,9,2,0.2222,22163,2462.56,False,4.18,99,0.0909,북유럽 패브릭 포스터 Naver
2025-07-05,Instagram,브랜드 퍼포먼스,influencer,5,북유럽 패브릭 포스터,인테리어,1007.52,12,3,0.25,34211,3395.55,False,4.18,266,0.0451,북유럽 패브릭 포스터 Instagram
2025-07-05,Meta,쿠폰 리커버리,coupon_banner,6,대용량 디퓨저,생활,2048.24,15,1,0.0667,22142,1081.02,True,4.54,212,0.0708,대용량 디퓨저 Meta
2025-07-05,Google,검색 수요 포착,shopping,6,대용량 디퓨저,생활,2003.77,23,4,0.1739,90988,4540.85,False,4.54,270,0.0852,대용량 디퓨저 Google
2025-07-05,Naver,검색 수요 포착,search,6,대용량 디퓨저,생활,2560.91,37,2,0.0541,38287,1495.05,False,4.54,368,0.1005,대용량 디퓨저 Naver
2025-07-05,Instagram,브랜드 퍼포먼스,influencer,6,대용량 디퓨저,생활,1555.69,11,3,0.2727,53730,3453.78,False,4.54,231,0.0476,대용량 디퓨저 Instagram
2025-07-05,Meta,브랜드 퍼포먼스,video,7,아로마 캔들 세트,생활,2483.21,18,2,0.1111,49969,2012.28,False,3.86,425,0.0424,아로마 캔들 세트 Meta
2025-07-05,Google,검색 수요 포착,search,7,아로마 캔들 세트,생활,3060.95,42,3,0.0714,67785,2214.51,False,3.86,484,0.0868,아로마 캔들 세트 Google
2025-07-05,Naver,검색 수요 포착,search,7,아로마 캔들 세트,생활,3475.86,37,3,0.0811,85765,2467.44,False,3.86,414,0.0894,아로마 캔들 세트 Naver
2025-07-05,Instagram,브랜드 퍼포먼스,influencer,7,아로마 캔들 세트,생활,2139.05,25,3,0.12,87263,4079.52,False,3.86,552,0.0453,아로마 캔들 세트 Instagram
2025-07-05,Meta,브랜드 퍼포먼스,video,8,무선 미니 가습기,가전,2079.61,21,3,0.1429,103549,4979.24,False,3.9,393,0.0534,무선 미니 가습기 Meta
2025-07-05,Google,검색 수요 포착,search,8,무선 미니 가습기,가전,3923.69,56,2,0.0357,73958,1884.91,False,3.9,644,0.087,무선 미니 가습기 Google
2025-07-05,Naver,브랜드 퍼포먼스,brand_banner,8,무선 미니 가습기,가전,2917.25,24,2,0.0833,79056,2709.95,False,3.9,418,0.0574,무선 미니 가습기 Naver
2025-07-05,Instagram,브랜드 퍼포먼스,carousel,8,무선 미니 가습기,가전,2007.97,8,2,0.25,78999,3934.27,False,3.9,155,0.0516,무선 미니 가습기 Instagram
2025-07-05,Meta,브랜드 퍼포먼스,video,9,탁상용 저소음 선풍기,가전,8331.04,76,9,0.1184,464509,5575.65,False,4.03,1797,0.0423,탁상용 저소음 선풍기 Meta
2025-07-05,Google,쿠폰 리커버리,coupon_banner,9,탁상용 저소음 선풍기,가전,16045.87,163,12,0.0736,552037,3440.37,True,4.03,2799,0.0582,탁상용 저소음 선풍기 Google
2025-07-05,Naver,검색 수요 포착,search,9,탁상용 저소음 선풍기,가전,13254.99,165,6,0.0364,296699,2238.4,False,4.03,1898,0.0869,탁상용 저소음 선풍기 Naver
2025-07-05,Instagram,브랜드 퍼포먼스,carousel,9,탁상용 저소음 선풍기,가전,9520.61,79,4,0.0506,185705,1950.56,False,4.03,1764,0.0448,탁상용 저소음 선풍기 Instagram
2025-07-05,Meta,브랜드 퍼포먼스,carousel,10,프리미엄 호텔 침구 세트,침실,4803.75,39,2,0.0513,106072,2208.11,False,4.18,795,0.0491,프리미엄 호텔 침구 세트 Meta
