date,product_id,product_name,category,regular_price,selling_price,discount_rate,price_change_type,campaign_name,daily_revenue,daily_revenue_original
2025-08-15,1,감성 무드등,조명,39000,39000,0.0,none,정가 운영,234000,234000
2025-08-15,2,메모리폼 경추 베개,침실,29000,29000,0.0,none,정가 운영,232000,232000
2025-08-15,3,원목 핸들 머그컵,주방,15000,15000,0.0,none,정가 운영,135000,135000
2025-08-15,4,무광 세라믹 접시 세트,주방,24000,24000,0.0,none,정가 운영,144000,144000
2025-08-15,5,북유럽 패브릭 포스터,인테리어,12000,12000,0.0,none,정가 운영,84000,84000
2025-08-15,6,대용량 디퓨저,생활,20000,20000,0.0,none,정가 운영,160000,160000
2025-08-15,7,아로마 캔들 세트,생활,25000,25000,0.0,none,정가 운영,175000,175000
2025-08-15,8,무선 미니 가습기,가전,35000,35000,0.0,none,정가 운영,245000,245000
2025-08-15,9,탁상용 저소음 선풍기,가전,45000,45000,0.0,none,정가 운영,630000,630000
2025-08-15,10,프리미엄 호텔 침구 세트,침실,60000,60000,0.0,none,정가 운영,300000,300000
2025-08-16,1,감성 무드등,조명,39000,39000,0.0,none,정가 운영,351000,351000
2025-08-16,2,메모리폼 경추 베개,침실,29000,29000,0.0,none,정가 운영,174000,174000
2025-08-16,3,원목 핸들 머그컵,주방,15000,15000,0.0,none,정가 운영,120000,120000
2025-08-16,4,무광 세라믹 접시 세트,주방,24000,24000,0.0,none,정가 운영,120000,120000
2025-08-16,5,북유럽 패브릭 포스터,인테리어,12000,12000,0.0,none,정가 운영,72000,72000
2025-08-16,6,대용량 디퓨저,생활,20000,20000,0.0,none,정가 운영,120000,120000
2025-08-16,7,아로마 캔들 세트,생활,25000,25000,0.0,none,정가 운영,325000,325000
2025-08-16,8,무선 미니 가습기,가전,35000,35000,0.0,none,정가 운영,70000,70000
2025-08-16,9,탁상용 저소음 선풍기,가전,45000,45000,0.0,none,정가 운영,765000,765000
2025-08-16,10,프리미엄 호텔 침구 세트,침실,60000,60000,0.0,none,정가 운영,480000,480000
2025-08-17,1,감성 무드등,조명,39000,39000,0.0,none,정가 운영,351000,351000
2025-08-17,2,메모리폼 경추 베개,침실,29000,29000,0.0,none,정가 운영,116000,116000
2025-08-17,3,원목 핸들 머그컵,주방,15000,15000,0.0,none,정가 운영,90000,90000
2025-08-17,4,무광 세라믹 접시 세트,주방,24000,24000,0.0,none,정가 운영,120000,120000
2025-08-17,5,북유럽 패브릭 포스터,인테리어,12000,12000,0.0,none,정가 운영,60000,60000
2025-08-17,6,대용량 디퓨저,생활,20000,20000,0.0,none,정가 운영,200000,200000
2025-08-17,7,아로마 캔들 세트,생활,25000,25000,0.0,none,정가 운영,250000,250000
2025-08-17,8,무선 미니 가습기,가전,35000,35000,0.0,none,정가 운영,210000,210000
2025-08-17,9,탁상용 저소음 선풍기,가전,45000,45000,0.0,none,정가 운영,765000,765000
2025-08-17,10,프리미엄 호텔 침구 세트,침실,60000,60000,0.0,none,정가 운영,420000,420000
2025-08-18,1,감성 무드등,조명,39000,39000,0.0,none,정가 운영,195000,195000
2025-08-18,2,메모리폼 경추 베개,침실,29000,29000,0.0,none,정가 운영,145000,145000
2025-08-18,3,원목 핸들 머그컵,주방,15000,15000,0.0,none,정가 운영,180000,180000
2025-08-18,4,무광 세라믹 접시 세트,주방,24000,24000,0.0,none,정가 운영,192000,192000
2025-08-18,5,북유럽 패브릭 포스터,인테리어,12000,12000,0.0,none,정가 운영,60000,60000
2025-08-18,6,대용량 디퓨저,생활,20000,20000,0.0,none,정가 운영,140000,140000
2025-08-18,7,아로마 캔들 세트,생활,25000,25000,0.0,none,정가 운영,150000,150000
2025-08-18,8,무선 미니 가습기,가전,35000,35000,0.0,none,정가 운영,245000,245000
2025-08-18,9,탁상용 저소음 선풍기,가전,45000,45000,0.0,none,정가 운영,540000,540000
2025-08-18,10,프리미엄 호텔 침구 세트,침실,60000,60000,0.0,none,정가 운영,360000,360000
2025-08-19,1,감성 무드등,조명,39000,39000,0.0,none,정가 운영,273000,273000
2025-08-19,2,메모리폼 경추 베개,침실,29000,29000,0.0,none,정가 운영,145000,145000
2025-08-19,3,원목 핸들 머그컵,주방,15000,15000,0.0,none,정가 운영,135000,135000
2025-08-19,4,무광 세라믹 접시 세트,주방,24000,24000,0.0,none,정가 운영,144000,144000
2025-08-19,5,북유럽 패브릭 포스터,인테리어,12000,12000,0.0,none,정가 운영,36000,36000
2025-08-19,6,대용량 디퓨저,생활,20000,20000,0.0,none,정가 운영,180000,180000
2025-08-19,7,아로마 캔들 세트,생활,25000,25000,0.0,none,정가 운영,200000,200000
2025-08-19,8,무선 미니 가습기,가전,35000,35000,0.0,none,정가 운영,140000,140000
2025-08-19,9,탁상용 저소음 선풍기,가전,45000,45000,0.0,none,정가 운영,450000,450000
2025-08-19,10,프리미엄 호텔 침구 세트,침실,60000,60000,0.0,none,정가 운영,300000,300000
2025-08-20,1,감성 무드등,조명,39000,39000,0.0,none,정가 운영,234000,234000
2025-08-20,2,메모리폼 경추 베개,침실,29000,29000,0.0,none,정가 운영,145000,145000
2025-08-20,3,원목 핸들 머그컵,주방,15000,15000,0.0,none,정가 운영,165000,165000
2025-08-20,4,무광 세라믹 접시 세트,주방,24000,24000,0.0,none,정가 운영,240000,240000
2025-08-20,5,북유럽 패브릭 포스터,인테리어,12000,12000,0.0,none,정가 운영,72000,72000
2025-08-20,6,대용량 디퓨저,생활,20000,20000,0.0,none,정가 운영,140000,140000
2025-08-20,7,아로마 캔들 세트,생활,25000,25000,0.0,none,정가 운영,175000,175000
2025-08-20,8,무선 미니 가습기,가전,35000,35000,0.0,none,정가 운영,140000,140000
2025-08-20,9,탁상용 저소음 선풍기,가전,45000,45000,0.0,none,정가 운영,450000,450000
2025-08-20,10,프리미엄 호텔 침구 세트,침실,60000,60000,0.0,none,정가 운영,300000,300000
2025-08-21,1,감성 무드등,조명,39000,39000,0.0,none,정가 운영,234000,234000
2025-08-21,2,메모리폼 경추 베개,침실,29000,29000,0.0,none,정가 운영,174000,174000
2025-08-21,3,원목 핸들 머그컵,주방,15000,15000,0.0,none,정가 운영,120000,120000
2025-08-21,4,무광 세라믹 접시 세트,주방,24000,24000,0.0,none,정가 운영,192000,192000
2025-08-21,5,북유럽 패브릭 포스터,인테리어,12000,12000,0.0,none,정가 운영,84000,84000
2025-08-21,6,대용량 디퓨저,생활,20000,20000,0.0,none,정가 운영,140000,140000
2025-08-21,7,아로마 캔들 세트,생활,25000,25000,0.0,none,정가 운영,175000,175000
2025-08-21,8,무선 미니 가습기,가전,35000,35000,0.0,none,정가 운영,140000,140000
2025-08-21,9,탁상용 저소음 선풍기,가전,45000,45000,0.0,none,정가 운영,810000,810000
2025-08-21,10,프리미엄 호텔 침구 세트,침실,60000,60000,0.0,none,정가 운영,420000,420000
2025-08-22,1,감성 무드등,조명,39000,39000,0.0,none,정가 운영,273000,273000
2025-08-22,2,메모리폼 경추 베개,침실,29000,29000,0.0,none,정가 운영,232000,232000
2025-08-22,3,원목 핸들 머그컵,주방,15000,15000,0.0,none,정가 운영,135000,135000
2025-08-22,4,무광 세라믹 접시 세트,주방,24000,24000,0.0,none,정가 운영,168000,168000
2025-08-22,5,북유럽 패브릭 포스터,인테리어,12000,12000,0.0,none,정가 운영,72000,72000
2025-08-22,6,대용량 디퓨저,생활,20000,20000,0.0,none,정가 운영,240000,240000
2025-08-22,7,아로마 캔들 세트,생활,25000,25000,0.0,none,정가 운영,225000,225000
2025-08-22,8,무선 미니 가습기,가전,35000,35000,0.0,none,정가 운영,210000,210000
2025-08-22,9,탁상용 저소음 선풍기,가전,45000,45000,0.0,none,정가 운영,720000,720000
2025-08-22,10,프리미엄 호텔 침구 세트,침실,60000,60000,0.0,none,정가 운영,360000,360000
2025-08-23,1,감성 무드등,조명,39000,39000,0.0,none,정가 운영,390000,390000
2025-08-23,2,메모리폼 경추 베개,침실,29000,29000,0.0,none,정가 운영,203000,203000
2025-08-23,3,원목 핸들 머그컵,주방,15000,15000,0.0,none,정가 운영,120000,120000
2025-08-23,4,무광 세라믹 접시 세트,주방,24000,24000,0.0,none,정가 운영,120000,120000
2025-08-23,5,북유럽 패브릭 포스터,인테리어,12000,12000,0.0,none,정가 운영,108000,108000
2025-08-23,6,대용량 디퓨저,생활,20000,20000,0.0,none,정가 운영,180000,180000
2025-08-23,7,아로마 캔들 세트,생활,25000,25000,0.0,none,정가 운영,175000,175000
2025-08-23,8,무선 미니 가습기,가전,35000,35000,0.0,none,정가 운영,210000,210000
2025-08-23,9,탁상용 저소음 선풍기,가전,45000,45000,0.0,none,정가 운영,855000,855000
2025-08-23,10,프리미엄 호텔 침구 세트,침실,60000,60000,0.0,none,정가 운영,540000,540000
2025-08-24,1,감성 무드등,조명,39000,39000,0.0,none,정가 운영,273000,273000
2025-08-24,2,메모리폼 경추 베개,침실,29000,29000,0.0,none,정가 운영,203000,203000
2025-08-24,3,원목 핸들 머그컵,주방,15000,15000,0.0,none,정가 운영,75000,75000
2025-08-24,4,무광 세라믹 접시 세트,주방,24000,24000,0.0,none,정가 운영,168000,168000
2025-08-24,5,북유럽 패브릭 포스터,인테리어,12000,12000,0.0,none,정가 운영,60000,60000
2025-08-24,6,대용량 디퓨저,생활,20000,20000,0.0,none,정가 운영,200000,200000
2025-08-24,7,아로마 캔들 세트,생활,25000,25000,0.0,none,정가 운영,275000,275000
2025-08-24,8,무선 미니 가습기,가전,35000,35000,0.0,none,정가 운영,105000,105000
2025-08-24,9,탁상용 저소음 선풍기,가전,45000,45000,0.0,none,정가 운영,720000,720000
2025-08-24,10,프리미엄 호텔 침구 세트,침실,60000,60000,0.0,none,정가 운영,300000,300000
2025-08-25,1,감성 무드등,조명,39000,39000,0.0,none,정가 운영,156000,156000
2025-08-25,2,메모리폼 경추 베개,침실,29000,29000,0.0,none,정가 운영,145000,145000
2025-08-25,3,원목 핸들 머그컵,주방,15000,15000,0.0,none,정가 운영,210000,210000
2025-08-25,4,무광 세라믹 접시 세트,주방,24000,24000,0.0,none,정가 운영,264000,264000
2025-08-25,5,북유럽 패브릭 포스터,인테리어,12000,12000,0.0,none,정가 운영,60000,60000
2025-08-25,6,대용량 디퓨저,생활,20000,20000,0.0,none,정가 운영,100000,100000
2025-08-25,7,아로마 캔들 세트,생활,25000,25000,0.0,none,정가 운영,150000,150000
2025-08-25,8,무선 미니 가습기,가전,35000,35000,0.0,none,정가 운영,210000,210000
2025-08-25,9,탁상용 저소음 선풍기,가전,45000,45000,0.0,none,정가 운영,450000,450000
2025-08-25,10,프리미엄 호텔 침구 세트,침실,60000,60000,0.0,none,정가 운영,240000,240000
2025-08-26,1,감성 무드등,조명,39000,39000,0.0,none,정가 운영,234000,234000
2025-08-26,2,메모리폼 경추 베개,침실,29000,29000,0.0,none,정가 운영,116000,116000
2025-08-26,3,원목 핸들 머그컵,주방,15000,15000,0.0,none,정가 운영,60000,60000
2025-08-26,4,무광 세라믹 접시 세트,주방,24000,24000,0.0,none,정가 운영,240000,240000
2025-08-26,5,북유럽 패브릭 포스터,인테리어,12000,12000,0.0,none,정가 운영,48000,48000
2025-08-26,6,대용량 디퓨저,생활,20000,20000,0.0,none,정가 운영,80000,80000
2025-08-26,7,아로마 캔들 세트,생활,25000,25000,0.0,none,정가 운영,100000,100000
2025-08-26,8,무선 미니 가습기,가전,35000,35000,0.0,none,정가 운영,210000,210000
2025-08-26,9,탁상용 저소음 선풍기,가전,45000,45000,0.0,none,정가 운영,360000,360000
2025-08-26,10,프리미엄 호텔 침구 세트,침실,60000,60000,0.0,none,정가 운영,180000,180000
2025-08-27,1,감성 무드등,조명,39000,39000,0.0,none,정가 운영,312000,312000
2025-08-27,2,메모리폼 경추 베개,침실,29000,29000,0.0,none,정가 운영,203000,203000
2025-08-27,3,원목 핸들 머그컵,주방,15000,15000,0.0,none,정가 운영,120000,120000
2025-08-27,4,무광 세라믹 접시 세트,주방,24000,24000,0.0,none,정가 운영,240000,240000
2025-08-27,5,북유럽 패브릭 포스터,인테리어,12000,12000,0.0,none,정가 운영,48000,48000
2025-08-27,6,대용량 디퓨저,생활,20000,20000,0.0,none,정가 운영,160000,160000
2025-08-27,7,아로마 캔들 세트,생활,25000,25000,0.0,none,정가 운영,200000,200000
2025-08-27,8,무선 미니 가습기,가전,35000,35000,0.0,none,정가 운영,210000,210000
2025-08-27,9,탁상용 저소음 선풍기,가전,45000,45000,0.0,none,정가 운영,495000,495000
2025-08-27,10,프리미엄 호텔 침구 세트,침실,60000,60000,0.0,none,정가 운영,240000,240000
2025-08-28,1,감성 무드등,조명,39000,39000,0.0,none,정가 운영,273000,273000
2025-08-28,2,메모리폼 경추 베개,침실,29000,29000,0.0,none,정가 운영,232000,232000
2025-08-28,3,원목 핸들 머그컵,주방,15000,15000,0.0,none,정가 운영,120000,120000
2025-08-28,4,무광 세라믹 접시 세트,주방,24000,24000,0.0,none,정가 운영,240000,240000
2025-08-28,5,북유럽 패브릭 포스터,인테리어,12000,12000,0.0,none,정가 운영,84000,84000
2025-08-28,6,대용량 디퓨저,생활,20000,20000,0.0,none,정가 운영,160000,160000
2025-08-28,7,아로마 캔들 세트,생활,25000,25000,0.0,none,정가 운영,250000,250000
2025-08-28,8,무선 미니 가습기,가전,35000,35000,0.0,none,정가 운영,175000,175000
2025-08-28,9,탁상용 저소음 선풍기,가전,45000,45000,0.0,none,정가 운영,450000,450000
2025-08-28,10,프리미엄 호텔 침구 세트,침실,60000,60000,0.0,none,정가 운영,420000,420000
2025-08-29,1,감성 무드등,조명,39000,39000,0.0,none,정가 운영,273000,273000
2025-08-29,2,메모리폼 경추 베개,침실,29000,29000,0.0,none,정가 운영,203000,203000
2025-08-29,3,원목 핸들 머그컵,주방,15000,15000,0.0,none,정가 운영,120000,120000
2025-08-29,4,무광 세라믹 접시 세트,주방,24000,24000,0.0,none,정가 운영,192000,192000
2025-08-29,5,북유럽 패브릭 포스터,인테리어,12000,12000,0.0,none,정가 운영,84000,84000
2025-08-29,6,대용량 디퓨저,생활,20000,20000,0.0,none,정가 운영,200000,200000
2025-08-29,7,아로마 캔들 세트,생활,25000,25000,0.0,none,정가 운영,275000,275000
2025-08-29,8,무선 미니 가습기,가전,35000,35000,0.0,none,정가 운영,280000,280000
2025-08-29,9,탁상용 저소음 선풍기,가전,45000,45000,0.0,none,정가 운영,405000,405000
2025-08-29,10,프리미엄 호텔 침구 세트,침실,60000,60000,0.0,none,정가 운영,240000,240000
2025-08-30,1,감성 무드등,조명,39000,39000,0.0,none,정가 운영,273000,273000
2025-08-30,2,메모리폼 경추 베개,침실,29000,29000,0.0,none,정가 운영,203000,203000
2025-08-30,3,원목 핸들 머그컵,주방,15000,15000,0.0,none,정가 운영,90000,90000
2025-08-30,4,무광 세라믹 접시 세트,주방,24000,24000,0.0,none,정가 운영,216000,216000
2025-08-30,5,북유럽 패브릭 포스터,인테리어,12000,12000,0.0,none,정가 운영,120000,120000
2025-08-30,6,대용량 디퓨저,생활,20000,20000,0.0,none,정가 운영,240000,240000
2025-08-30,7,아로마 캔들 세트,생활,25000,25000,0.0,none,정가 운영,175000,175000
2025-08-30,8,무선 미니 가습기,가전,35000,35000,0.0,none,정가 운영,280000,280000
2025-08-30,9,탁상용 저소음 선풍기,가전,45000,45000,0.0,none,정가 운영,630000,630000
2025-08-30,10,프리미엄 호텔 침구 세트,침실,60000,60000,0.0,none,정가 운영,480000,480000
2025-08-31,1,감성 무드등,조명,39000,39000,0.0,none,정가 운영,273000,273000
2025-08-31,2,메모리폼 경추 베개,침실,29000,29000,0.0,none,정가 운영,232000,232000
2025-08-31,3,원목 핸들 머그컵,주방,15000,15000,0.0,none,정가 운영,90000,90000
2025-08-31,4,무광 세라믹 접시 세트,주방,24000,24000,0.0,none,정가 운영,144000,144000
2025-08-31,5,북유럽 패브릭 포스터,인테리어,12000,12000,0.0,none,정가 운영,72000,72000
2025-08-31,6,대용량 디퓨저,생활,20000,20000,0.0,none,정가 운영,180000,180000
2025-08-31,7,아로마 캔들 세트,생활,25000,25000,0.0,none,정가 운영,275000,275000
2025-08-31,8,무선 미니 가습기,가전,35000,35000,0.0,none,정가 운영,175000,175000
2025-08-31,9,탁상용 저소음 선풍기,가전,45000,45000,0.0,none,정가 운영,810000,810000
2025-08-31,10,프리미엄 호텔 침구 세트,침실,60000,60000,0.0,none,정가 운영,420000,420000
2025-09-01,1,감성 무드등,조명,39000,39000,0.0,none,정가 운영,234000,234000
2025-09-01,2,메모리폼 경추 베개,침실,29000,29000,0.0,none,정가 운영,174000,174000
2025-09-01,3,원목 핸들 머그컵,주방,15000,15000,0.0,none,정가 운영,135000,135000
2025-09-01,4,무광 세라믹 접시 세트,주방,24000,24000,0.0,none,정가 운영,288000,288000
2025-09-01,5,북유럽 패브릭 포스터,인테리어,12000,12000,0.0,none,정가 운영,84000,84000
2025-09-01,6,대용량 디퓨저,생활,20000,20000,0.0,none,정가 운영,100000,100000
2025-09-01,7,아로마 캔들 세트,생활,25000,25000,0.0,none,정가 운영,175000,175000
2025-09-01,8,무선 미니 가습기,가전,35000,35000,0.0,none,정가 운영,280000,280000
2025-09-01,9,탁상용 저소음 선풍기,가전,45000,45000,0.0,none,정가 운영,180000,180000
2025-09-01,10,프리미엄 호텔 침구 세트,침실,60000,60000,0.0,none,정가 운영,180000,180000
2025-09-02,1,감성 무드등,조명,39000,39000,0.0,none,정가 운영,351000,351000
2025-09-02,2,메모리폼 경추 베개,침실,29000,29000,0.0,none,정가 운영,145000,145000
2025-09-02,3,원목 핸들 머그컵,주방,15000,15000,0.0,none,정가 운영,135000,135000
2025-09-02,4,무광 세라믹 접시 세트,주방,24000,24000,0.0,none,정가 운영,384000,384000
2025-09-02,5,북유럽 패브릭 포스터,인테리어,12000,12000,0.0,none,정가 운영,36000,36000
2025-09-02,6,대용량 디퓨저,생활,20000,20000,0.0,none,정가 운영,140000,140000
2025-09-02,7,아로마 캔들 세트,생활,25000,25000,0.0,none,정가 운영,175000,175000
2025-09-02,8,무선 미니 가습기,가전,35000,35000,0.0,none,정가 운영,315000,315000
2025-09-02,9,탁상용 저소음 선풍기,가전,45000,45000,0.0,none,정가 운영,270000,270000
2025-09-02,10,프리미엄 호텔 침구 세트,침실,60000,60000,0.0,none,정가 운영,300000,300000
2025-09-03,1,감성 무드등,조명,39000,39000,0.0,none,정가 운영,156000,156000
2025-09-03,2,메모리폼 경추 베개,침실,29000,29000,0.0,none,정가 운영,116000,116000
2025-09-03,3,원목 핸들 머그컵,주방,15000,15000,0.0,none,정가 운영,105000,105000
2025-09-03,4,무광 세라믹 접시 세트,주방,24000,24000,0.0,none,정가 운영,144000,144000
2025-09-03,5,북유럽 패브릭 포스터,인테리어,12000,12000,0.0,none,정가 운영,96000,96000
2025-09-03,6,대용량 디퓨저,생활,20000,20000,0.0,none,정가 운영,160000,160000
2025-09-03,7,아로마 캔들 세트,생활,25000,25000,0.0,none,정가 운영,175000,175000
2025-09-03,8,무선 미니 가습기,가전,35000,35000,0.0,none,정가 운영,210000,210000
2025-09-03,9,탁상용 저소음 선풍기,가전,45000,45000,0.0,none,정가 운영,270000,270000
2025-09-03,10,프리미엄 호텔 침구 세트,침실,60000,60000,0.0,none,정가 운영,240000,240000
2025-09-04,1,감성 무드등,조명,39000,39000,0.0,none,정가 운영,312000,312000
2025-09-04,2,메모리폼 경추 베개,침실,29000,29000,0.0,none,정가 운영,232000,232000
2025-09-04,3,원목 핸들 머그컵,주방,15000,15000,0.0,none,정가 운영,120000,120000
2025-09-04,4,무광 세라믹 접시 세트,주방,24000,24000,0.0,none,정가 운영,168000,168000
2025-09-04,5,북유럽 패브릭 포스터,인테리어,12000,12000,0.0,none,정가 운영,96000,96000
2025-09-04,6,대용량 디퓨저,생활,20000,20000,0.0,none,정가 운영,180000,180000
2025-09-04,7,아로마 캔들 세트,생활,25000,25000,0.0,none,정가 운영,225000,225000
2025-09-04,8,무선 미니 가습기,가전,35000,35000,0.0,none,정가 운영,210000,210000
2025-09-04,9,탁상용 저소음 선풍기,가전,45000,45000,0.0,none,정가 운영,315000,315000
2025-09-04,10,프리미엄 호텔 침구 세트,침실,60000,60000,0.0,none,정가 운영,360000,360000
2025-09-05,1,감성 무드등,조명,39000,39000,0.0,none,정가 운영,312000,312000
2025-09-05,2,메모리폼 경추 베개,침실,29000,29000,0.0,none,정가 운영,174000,174000
2025-09-05,3,원목 핸들 머그컵,주방,15000,15000,0.0,none,정가 운영,135000,135000
2025-09-05,4,무광 세라믹 접시 세트,주방,24000,24000,0.0,none,정가 운영,240000,240000
2025-09-05,5,북유럽 패브릭 포스터,인테리어,12000,12000,0.0,none,정가 운영,120000,120000
2025-09-05,6,대용량 디퓨저,생활,20000,20000,0.0,none,정가 운영,200000,200000
2025-09-05,7,아로마 캔들 세트,생활,25000,25000,0.0,none,정가 운영,200000,200000
2025-09-05,8,무선 미니 가습기,가전,35000,35000,0.0,none,정가 운영,210000,210000
2025-09-05,9,탁상용 저소음 선풍기,가전,45000,45000,0.0,none,정가 운영,360000,360000
2025-09-05,10,프리미엄 호텔 침구 세트,침실,60000,60000,0.0,none,정가 운영,540000,540000
2025-09-06,1,감성 무드등,조명,39000,39000,0.0,none,정가 운영,390000,390000
2025-09-06,2,메모리폼 경추 베개,침실,29000,29000,0.0,none,정가 운영,174000,174000
2025-09-06,3,원목 핸들 머그컵,주방,15000,15000,0.0,none,정가 운영,135000,135000
2025-09-06,4,무광 세라믹 접시 세트,주방,24000,24000,0.0,none,정가 운영,144000,144000
2025-09-06,5,북유럽 패브릭 포스터,인테리어,12000,12000,0.0,none,정가 운영,108000,108000
2025-09-06,6,대용량 디퓨저,생활,20000,20000,0.0,none,정가 운영,260000,260000
2025-09-06,7,아로마 캔들 세트,생활,25000,25000,0.0,none,정가 운영,325000,325000
2025-09-06,8,무선 미니 가습기,가전,35000,35000,0.0,none,정가 운영,245000,245000
2025-09-06,9,탁상용 저소음 선풍기,가전,45000,45000,0.0,none,정가 운영,405000,405000
2025-09-06,10,프리미엄 호텔 침구 세트,침실,60000,60000,0.0,none,정가 운영,300000,300000
2025-09-07,1,감성 무드등,조명,39000,39000,0.0,none,정가 운영,390000,390000
2025-09-07,2,메모리폼 경추 베개,침실,29000,29000,0.0,none,정가 운영,232000,232000
2025-09-07,3,원목 핸들 머그컵,주방,15000,15000,0.0,none,정가 운영,90000,90000
2025-09-07,4,무광 세라믹 접시 세트,주방,24000,24000,0.0,none,정가 운영,192000,192000
2025-09-07,5,북유럽 패브릭 포스터,인테리어,12000,12000,0.0,none,정가 운영,84000,84000
2025-09-07,6,대용량 디퓨저,생활,20000,20000,0.0,none,정가 운영,200000,200000
2025-09-07,7,아로마 캔들 세트,생활,25000,25000,0.0,none,정가 운영,225000,225000
2025-09-07,8,무선 미니 가습기,가전,35000,35000,0.0,none,정가 운영,280000,280000
2025-09-07,9,탁상용 저소음 선풍기,가전,45000,45000,0.0,none,정가 운영,360000,360000
2025-09-07,10,프리미엄 호텔 침구 세트,침실,60000,60000,0.0,none,정가 운영,480000,480000
2025-09-08,1,감성 무드등,조명,39000,39000,0.0,none,정가 운영,195000,195000
2025-09-08,2,메모리폼 경추 베개,침실,29000,29000,0.0,none,정가 운영,174000,174000
2025-09-08,3,원목 핸들 머그컵,주방,15000,15000,0.0,none,정가 운영,150000,150000
2025-09-08,4,무광 세라믹 접시 세트,주방,24000,24000,0.0,none,정가 운영,288000,288000
2025-09-08,5,북유럽 패브릭 포스터,인테리어,12000,12000,0.0,none,정가 운영,72000,72000
2025-09-08,6,대용량 디퓨저,생활,20000,20000,0.0,none,정가 운영,200000,200000
2025-09-08,7,아로마 캔들 세트,생활,25000,25000,0.0,none,정가 운영,100000,100000
2025-09-08,8,무선 미니 가습기,가전,35000,35000,0.0,none,정가 운영,245000,245000
2025-09-08,9,탁상용 저소음 선풍기,가전,45000,45000,0.0,none,정가 운영,180000,180000
2025-09-08,10,프리미엄 호텔 침구 세트,침실,60000,60000,0.0,none,정가 운영,360000,360000
2025-09-09,1,감성 무드등,조명,39000,39000,0.0,none,정가 운영,273000,273000
2025-09-09,2,메모리폼 경추 베개,침실,29000,29000,0.0,none,정가 운영,116000,116000
2025-09-09,3,원목 핸들 머그컵,주방,15000,15000,0.0,none,정가 운영,165000,165000
2025-09-09,4,무광 세라믹 접시 세트,주방,24000,24000,0.0,none,정가 운영,216000,216000
2025-09-09,5,북유럽 패브릭 포스터,인테리어,12000,12000,0.0,none,정가 운영,60000,60000
2025-09-09,6,대용량 디퓨저,생활,20000,20000,0.0,none,정가 운영,200000,200000
2025-09-09,7,아로마 캔들 세트,생활,25000,25000,0.0,none,정가 운영,125000,125000
2025-09-09,8,무선 미니 가습기,가전,35000,35000,0.0,none,정가 운영,245000,245000
2025-09-09,9,탁상용 저소음 선풍기,가전,45000,45000,0.0,none,정가 운영,135000,135000
2025-09-09,10,프리미엄 호텔 침구 세트,침실,60000,60000,0.0,none,정가 운영,360000,360000
2025-09-10,1,감성 무드등,조명,39000,39000,0.0,none,정가 운영,273000,273000
2025-09-10,2,메모리폼 경추 베개,침실,29000,29000,0.0,none,정가 운영,203000,203000
2025-09-10,3,원목 핸들 머그컵,주방,15000,15000,0.0,none,정가 운영,150000,150000
2025-09-10,4,무광 세라믹 접시 세트,주방,24000,24000,0.0,none,정가 운영,216000,216000
2025-09-10,5,북유럽 패브릭 포스터,인테리어,12000,12000,0.0,none,정가 운영,72000,72000
2025-09-10,6,대용량 디퓨저,생활,20000,20000,0.0,none,정가 운영,180000,180000
2025-09-10,7,아로마 캔들 세트,생활,25000,25000,0.0,none,정가 운영,175000,175000
2025-09-10,8,무선 미니 가습기,가전,35000,35000,0.0,none,정가 운영,175000,175000
2025-09-10,9,탁상용 저소음 선풍기,가전,45000,45000,0.0,none,정가 운영,225000,225000
2025-09-10,10,프리미엄 호텔 침구 세트,침실,60000,60000,0.0,none,정가 운영,360000,360000
2025-09-11,1,감성 무드등,조명,39000,39000,0.0,none,정가 운영,351000,351000
2025-09-11,2,메모리폼 경추 베개,침실,29000,29000,0.0,none,정가 운영,203000,203000
2025-09-11,3,원목 핸들 머그컵,주방,15000,15000,0.0,none,정가 운영,135000,135000
2025-09-11,4,무광 세라믹 접시 세트,주방,24000,24000,0.0,none,정가 운영,216000,216000
2025-09-11,5,북유럽 패브릭 포스터,인테리어,12000,12000,0.0,none,정가 운영,84000,84000
2025-09-11,6,대용량 디퓨저,생활,20000,20000,0.0,none,정가 운영,240000,240000
2025-09-11,7,아로마 캔들 세트,생활,25000,25000,0.0,none,정가 운영,225000,225000
2025-09-11,8,무선 미니 가습기,가전,35000,35000,0.0,none,정가 운영,140000,140000
2025-09-11,9,탁상용 저소음 선풍기,가전,45000,45000,0.0,none,정가 운영,315000,315000
2025-09-11,10,프리미엄 호텔 침구 세트,침실,60000,60000,0.0,none,정가 운영,300000,300000
2025-09-12,1,감성 무드등,조명,39000,39000,0.0,none,정가 운영,351000,351000
2025-09-12,2,메모리폼 경추 베개,침실,29000,29000,0.0,none,정가 운영,203000,203000
2025-09-12,3,원목 핸들 머그컵,주방,15000,15000,0.0,none,정가 운영,150000,150000
2025-09-12,4,무광 세라믹 접시 세트,주방,24000,24000,0.0,none,정가 운영,192000,192000
2025-09-12,5,북유럽 패브릭 포스터,인테리어,12000,12000,0.0,none,정가 운영,84000,84000
2025-09-12,6,대용량 디퓨저,생활,20000,20000,0.0,none,정가 운영,160000,160000
2025-09-12,7,아로마 캔들 세트,생활,25000,25000,0.0,none,정가 운영,175000,175000
2025-09-12,8,무선 미니 가습기,가전,35000,35000,0.0,none,정가 운영,210000,210000
2025-09-12,9,탁상용 저소음 선풍기,가전,45000,45000,0.0,none,정가 운영,450000,450000
