date,product_id,product_name,category,regular_price,selling_price,discount_rate,price_change_type,campaign_name,daily_revenue,daily_revenue_original
2025-09-11,1,감성 무드등,조명,39000.0,33930.0,0.13,discount,정가 운영,336144.63,351000
2025-09-11,2,메모리폼 경추 베개,침실,29000.0,27936.67,0.0367,baseline,정가 운영,203118.87,203000
2025-09-11,3,원목 핸들 머그컵,주방,15000.0,11700.0,0.22,discount,정가 운영,169676.33,135000
2025-09-11,4,무광 세라믹 접시 세트,주방,24000.0,17280.0,0.28,discount,정가 운영,323280.23,216000
2025-09-11,5,북유럽 패브릭 포스터,인테리어,12000.0,11760.0,0.02,baseline,정가 운영,87125.88,84000
2025-09-11,6,대용량 디퓨저,생활,20000.0,19200.0,0.04,baseline,정가 운영,229157.94,240000
2025-09-11,7,아로마 캔들 세트,생활,25000.0,20500.0,0.18,discount,정가 운영,231989.67,225000
2025-09-11,8,무선 미니 가습기,가전,35000.0,30450.0,0.13,discount,정가 운영,135736.59,140000
2025-09-11,9,탁상용 저소음 선풍기,가전,45000.0,43650.0,0.03,baseline,정가 운영,299018.97,315000
2025-09-11,10,프리미엄 호텔 침구 세트,침실,60000.0,57000.0,0.05,baseline,정가 운영,358868.54,300000
2025-09-12,1,감성 무드등,조명,39000.0,37440.0,0.04,baseline,정가 운영,343679.6,351000
2025-09-12,2,메모리폼 경추 베개,침실,29000.0,27743.33,0.0433,baseline,정가 운영,224251.79,203000
2025-09-12,3,원목 핸들 머그컵,주방,15000.0,10650.0,0.29,discount,정가 운영,230496.49,150000
2025-09-12,4,무광 세라믹 접시 세트,주방,24000.0,15840.0,0.34,discount,정가 운영,338452.51,192000
2025-09-12,5,북유럽 패브릭 포스터,인테리어,12000.0,11640.0,0.03,baseline,정가 운영,93538.89,84000
2025-09-12,6,대용량 디퓨저,생활,20000.0,19000.0,0.05,baseline,정가 운영,164352.64,160000
2025-09-12,7,아로마 캔들 세트,생활,25000.0,18750.0,0.25,discount,정가 운영,220937.58,175000
2025-09-12,8,무선 미니 가습기,가전,35000.0,33600.0,0.04,baseline,정가 운영,209777.88,210000
2025-09-12,9,탁상용 저소음 선풍기,가전,45000.0,43200.0,0.04,baseline,정가 운영,470325.44,450000
2025-09-12,10,프리미엄 호텔 침구 세트,침실,60000.0,56600.0,0.0567,baseline,정가 운영,311895.76,240000
2025-09-13,1,감성 무드등,조명,39000.0,36855.0,0.055,baseline,정가 운영,385783.56,390000
2025-09-13,2,메모리폼 경추 베개,침실,29000.0,27550.0,0.05,baseline,정가 운영,195070.39,174000
2025-09-13,3,원목 핸들 머그컵,주방,15000.0,10200.0,0.32,discount,정가 운영,219230.36,135000
2025-09-13,4,무광 세라믹 접시 세트,주방,24000.0,21600.0,0.1,discount,정가 운영,223319.42,192000
2025-09-13,5,북유럽 패브릭 포스터,인테리어,12000.0,11520.0,0.04,baseline,정가 운영,106671.75,96000
2025-09-13,6,대용량 디퓨저,생활,20000.0,18800.0,0.06,baseline,정가 운영,265494.4,260000
2025-09-13,7,아로마 캔들 세트,생활,25000.0,18000.0,0.28,discount,정가 운영,362661.3,275000
2025-09-13,8,무선 미니 가습기,가전,35000.0,33075.0,0.055,baseline,정가 운영,284958.46,280000
2025-09-13,9,탁상용 저소음 선풍기,가전,45000.0,42750.0,0.05,baseline,정가 운영,430527.32,405000
2025-09-13,10,프리미엄 호텔 침구 세트,침실,60000.0,56200.0,0.0633,baseline,정가 운영,314892.65,240000
2025-09-14,1,감성 무드등,조명,39000.0,36270.0,0.07,baseline,정가 운영,429277.51,429000
2025-09-14,2,메모리폼 경추 베개,침실,29000.0,27356.67,0.0567,baseline,정가 운영,165071.61,145000
2025-09-14,3,원목 핸들 머그컵,주방,15000.0,10800.0,0.28,discount,정가 운영,162088.1,105000
2025-09-14,4,무광 세라믹 접시 세트,주방,24000.0,20880.0,0.13,discount,정가 운영,208248.67,168000
2025-09-14,5,북유럽 패브릭 포스터,인테리어,12000.0,11400.0,0.05,baseline,정가 운영,93055.35,84000
2025-09-14,6,대용량 디퓨저,생활,20000.0,18600.0,0.07,baseline,정가 운영,203064.0,200000
2025-09-14,7,아로마 캔들 세트,생활,25000.0,22500.0,0.1,discount,정가 운영,213026.51,225000
2025-09-14,8,무선 미니 가습기,가전,35000.0,32550.0,0.07,baseline,정가 운영,217920.65,210000
2025-09-14,9,탁상용 저소음 선풍기,가전,45000.0,42300.0,0.06,baseline,정가 운영,486371.27,450000
2025-09-14,10,프리미엄 호텔 침구 세트,침실,60000.0,55800.0,0.07,baseline,정가 운영,714523.95,540000
2025-09-15,1,감성 무드등,조명,39000.0,35685.0,0.085,discount,정가 운영,181048.74,195000
2025-09-15,2,메모리폼 경추 베개,침실,29000.0,27163.33,0.0633,baseline,정가 운영,154583.1,145000
2025-09-15,3,원목 핸들 머그컵,주방,15000.0,14100.0,0.06,discount,정가 운영,128492.64,135000
2025-09-15,4,무광 세라믹 접시 세트,주방,24000.0,21120.0,0.12,discount,정가 운영,298585.91,264000
2025-09-15,5,북유럽 패브릭 포스터,인테리어,12000.0,11280.0,0.06,baseline,정가 운영,49158.51,48000
2025-09-15,6,대용량 디퓨저,생활,20000.0,18400.0,0.08,baseline,정가 운영,148735.31,160000
2025-09-15,7,아로마 캔들 세트,생활,25000.0,22750.0,0.09,discount,정가 운영,127067.42,150000
2025-09-15,8,무선 미니 가습기,가전,35000.0,32025.0,0.085,discount,정가 운영,238578.56,245000
2025-09-15,9,탁상용 저소음 선풍기,가전,45000.0,41850.0,0.07,baseline,정가 운영,229167.21,225000
2025-09-15,10,프리미엄 호텔 침구 세트,침실,60000.0,58200.0,0.03,baseline,정가 운영,288236.21,240000
2025-09-16,1,감성 무드등,조명,39000.0,35100.0,0.1,discount,정가 운영,293882.52,312000
2025-09-16,2,메모리폼 경추 베개,침실,29000.0,26970.0,0.07,baseline,정가 운영,125793.01,116000
2025-09-16,3,원목 핸들 머그컵,주방,15000.0,13650.0,0.09,discount,정가 운영,185101.52,180000
2025-09-16,4,무광 세라믹 접시 세트,주방,24000.0,20400.0,0.15,discount,정가 운영,172713.47,144000
2025-09-16,5,북유럽 패브릭 포스터,인테리어,12000.0,11160.0,0.07,baseline,정가 운영,48898.64,48000
2025-09-16,6,대용량 디퓨저,생활,20000.0,19600.0,0.02,baseline,정가 운영,160029.67,180000
2025-09-16,7,아로마 캔들 세트,생활,25000.0,22000.0,0.12,discount,정가 운영,112903.75,125000
2025-09-16,8,무선 미니 가습기,가전,35000.0,31500.0,0.1,discount,정가 운영,208977.72,210000
2025-09-16,9,탁상용 저소음 선풍기,가전,45000.0,41400.0,0.08,baseline,정가 운영,186351.94,180000
2025-09-16,10,프리미엄 호텔 침구 세트,침실,60000.0,57800.0,0.0367,baseline,정가 운영,290090.79,240000
2025-09-17,1,감성 무드등,조명,39000.0,34515.0,0.115,discount,정가 운영,298544.74,312000
2025-09-17,2,메모리폼 경추 베개,침실,29000.0,28130.0,0.03,baseline,정가 운영,123789.39,116000
2025-09-17,3,원목 핸들 머그컵,주방,15000.0,13200.0,0.12,discount,정가 운영,215495.02,195000
2025-09-17,4,무광 세라믹 접시 세트,주방,24000.0,19680.0,0.18,discount,정가 운영,303844.13,240000
2025-09-17,5,북유럽 패브릭 포스터,인테리어,12000.0,11040.0,0.08,baseline,정가 운영,60761.24,60000
2025-09-17,6,대용량 디퓨저,생활,20000.0,19400.0,0.03,baseline,정가 운영,123874.93,140000
2025-09-17,7,아로마 캔들 세트,생활,25000.0,21250.0,0.15,discount,정가 운영,240208.95,250000
2025-09-17,8,무선 미니 가습기,가전,35000.0,30975.0,0.115,discount,정가 운영,213660.81,210000
2025-09-17,9,탁상용 저소음 선풍기,가전,45000.0,44100.0,0.02,baseline,정가 운영,182058.85,180000
2025-09-17,10,프리미엄 호텔 침구 세트,침실,60000.0,57400.0,0.0433,baseline,정가 운영,218691.2,180000
2025-09-18,1,감성 무드등,조명,39000.0,33930.0,0.13,discount,정가 운영,303658.34,312000
2025-09-18,2,메모리폼 경추 베개,침실,29000.0,27936.67,0.0367,baseline,정가 운영,125955.93,116000
2025-09-18,3,원목 핸들 머그컵,주방,15000.0,12750.0,0.15,discount,정가 운영,141814.17,120000
2025-09-18,4,무광 세라믹 접시 세트,주방,24000.0,18960.0,0.21,discount,정가 운영,255484.88,192000
2025-09-18,5,북유럽 패브릭 포스터,인테리어,12000.0,11760.0,0.02,baseline,정가 운영,69681.29,72000
2025-09-18,6,대용량 디퓨저,생활,20000.0,19200.0,0.04,baseline,정가 운영,176275.71,200000
2025-09-18,7,아로마 캔들 세트,생활,25000.0,20500.0,0.18,discount,정가 운영,229539.66,225000
2025-09-18,8,무선 미니 가습기,가전,35000.0,30450.0,0.13,discount,정가 운영,182099.04,175000
2025-09-18,9,탁상용 저소음 선풍기,가전,45000.0,43650.0,0.03,baseline,정가 운영,277198.28,270000
2025-09-18,10,프리미엄 호텔 침구 세트,침실,60000.0,57000.0,0.05,baseline,정가 운영,512263.78,420000
2025-09-19,1,감성 무드등,조명,39000.0,37440.0,0.04,baseline,정가 운영,156478.91,156000
2025-09-19,2,메모리폼 경추 베개,침실,29000.0,27743.33,0.0433,baseline,정가 운영,276967.1,232000
2025-09-19,3,원목 핸들 머그컵,주방,15000.0,11700.0,0.22,discount,정가 운영,217655.04,150000
2025-09-19,4,무광 세라믹 접시 세트,주방,24000.0,17280.0,0.28,discount,정가 운영,268148.56,168000
2025-09-19,5,북유럽 패브릭 포스터,인테리어,12000.0,11640.0,0.03,baseline,정가 운영,87320.07,84000
2025-09-19,6,대용량 디퓨저,생활,20000.0,19000.0,0.05,baseline,정가 운영,249040.0,260000
2025-09-19,7,아로마 캔들 세트,생활,25000.0,18750.0,0.25,discount,정가 운영,315598.13,250000
2025-09-19,8,무선 미니 가습기,가전,35000.0,33600.0,0.04,baseline,정가 운영,224950.73,210000
2025-09-19,9,탁상용 저소음 선풍기,가전,45000.0,43200.0,0.04,baseline,정가 운영,352700.81,315000
2025-09-19,10,프리미엄 호텔 침구 세트,침실,60000.0,56600.0,0.0567,baseline,정가 운영,708968.07,540000
2025-09-20,1,감성 무드등,조명,39000.0,36855.0,0.055,baseline,정가 운영,438642.39,429000
2025-09-20,2,메모리폼 경추 베개,침실,29000.0,27550.0,0.05,baseline,정가 운영,316606.52,261000
2025-09-20,3,원목 핸들 머그컵,주방,15000.0,11250.0,0.25,discount,정가 운영,229832.4,150000
2025-09-20,4,무광 세라믹 접시 세트,주방,24000.0,21600.0,0.1,discount,정가 운영,219350.29,192000
2025-09-20,5,북유럽 패브릭 포스터,인테리어,12000.0,11520.0,0.04,baseline,정가 운영,86804.32,84000
2025-09-20,6,대용량 디퓨저,생활,20000.0,18800.0,0.06,baseline,정가 운영,210490.09,220000
2025-09-20,7,아로마 캔들 세트,생활,25000.0,16500.0,0.34,discount,정가 운영,400322.68,275000
2025-09-20,8,무선 미니 가습기,가전,35000.0,33075.0,0.055,baseline,정가 운영,230057.26,210000
2025-09-20,9,탁상용 저소음 선풍기,가전,45000.0,42750.0,0.05,baseline,정가 운영,408135.73,360000
2025-09-20,10,프리미엄 호텔 침구 세트,침실,60000.0,56200.0,0.0633,baseline,정가 운영,631209.45,480000
2025-09-21,1,감성 무드등,조명,39000.0,36270.0,0.07,baseline,정가 운영,366120.53,351000
2025-09-21,2,메모리폼 경추 베개,침실,29000.0,27356.67,0.0567,baseline,정가 운영,250113.92,203000
2025-09-21,3,원목 핸들 머그컵,주방,15000.0,10800.0,0.28,discount,정가 운영,120920.9,75000
2025-09-21,4,무광 세라믹 접시 세트,주방,24000.0,20880.0,0.13,discount,정가 운영,144984.93,120000
2025-09-21,5,북유럽 패브릭 포스터,인테리어,12000.0,11400.0,0.05,baseline,정가 운영,98611.58,96000
2025-09-21,6,대용량 디퓨저,생활,20000.0,18600.0,0.07,baseline,정가 운영,172227.1,180000
2025-09-21,7,아로마 캔들 세트,생활,25000.0,20750.0,0.17,discount,정가 운영,277739.9,250000
2025-09-21,8,무선 미니 가습기,가전,35000.0,32550.0,0.07,baseline,정가 운영,274449.64,245000
2025-09-21,9,탁상용 저소음 선풍기,가전,45000.0,42300.0,0.06,baseline,정가 운영,361224.21,315000
2025-09-21,10,프리미엄 호텔 침구 세트,침실,60000.0,55800.0,0.07,baseline,정가 운영,394695.92,300000
2025-09-22,1,감성 무드등,조명,39000.0,35685.0,0.085,discount,정가 운영,229247.29,234000
2025-09-22,2,메모리폼 경추 베개,침실,29000.0,27163.33,0.0633,baseline,정가 운영,168245.08,145000
2025-09-22,3,원목 핸들 머그컵,주방,15000.0,14100.0,0.06,discount,정가 운영,148480.62,150000
2025-09-22,4,무광 세라믹 접시 세트,주방,24000.0,21120.0,0.12,discount,정가 운영,157174.54,144000
2025-09-22,5,북유럽 패브릭 포스터,인테리어,12000.0,11280.0,0.06,baseline,정가 운영,33900.92,36000
2025-09-22,6,대용량 디퓨저,생활,20000.0,18400.0,0.08,baseline,정가 운영,193103.52,220000
2025-09-22,7,아로마 캔들 세트,생활,25000.0,21000.0,0.16,discount,정가 운영,201733.59,200000
2025-09-22,8,무선 미니 가습기,가전,35000.0,32025.0,0.085,discount,정가 운영,185502.19,175000
2025-09-22,9,탁상용 저소음 선풍기,가전,45000.0,41850.0,0.07,baseline,정가 운영,242730.75,225000
2025-09-22,10,프리미엄 호텔 침구 세트,침실,60000.0,58200.0,0.03,baseline,정가 운영,355057.04,300000
2025-09-23,1,감성 무드등,조명,39000.0,35100.0,0.1,discount,정가 운영,312469.88,312000
2025-09-23,2,메모리폼 경추 베개,침실,29000.0,26970.0,0.07,baseline,정가 운영,204977.88,174000
2025-09-23,3,원목 핸들 머그컵,주방,15000.0,13650.0,0.09,discount,정가 운영,190994.16,180000
2025-09-23,4,무광 세라믹 접시 세트,주방,24000.0,18720.0,0.22,discount,정가 운영,281967.74,216000
2025-09-23,5,북유럽 패브릭 포스터,인테리어,12000.0,11160.0,0.07,baseline,정가 운영,44901.12,48000
2025-09-23,6,대용량 디퓨저,생활,20000.0,19600.0,0.02,baseline,정가 운영,169253.5,200000
2025-09-23,7,아로마 캔들 세트,생활,25000.0,22000.0,0.12,discount,정가 운영,211585.73,225000
2025-09-23,8,무선 미니 가습기,가전,35000.0,31500.0,0.1,discount,정가 운영,189713.56,175000
2025-09-23,9,탁상용 저소음 선풍기,가전,45000.0,41400.0,0.08,baseline,정가 운영,245052.28,225000
2025-09-23,10,프리미엄 호텔 침구 세트,침실,60000.0,57800.0,0.0367,baseline,정가 운영,425232.1,360000
2025-09-24,1,감성 무드등,조명,39000.0,34515.0,0.115,discount,정가 운영,159776.84,156000
2025-09-24,2,메모리폼 경추 베개,침실,29000.0,28130.0,0.03,baseline,정가 운영,201140.22,174000
2025-09-24,3,원목 핸들 머그컵,주방,15000.0,12150.0,0.19,discount,정가 운영,135974.2,105000
2025-09-24,4,무광 세라믹 접시 세트,주방,24000.0,18000.0,0.25,discount,정가 운영,293503.01,216000
2025-09-24,5,북유럽 패브릭 포스터,인테리어,12000.0,11040.0,0.08,baseline,정가 운영,55775.74,60000
2025-09-24,6,대용량 디퓨저,생활,20000.0,19400.0,0.03,baseline,정가 운영,169945.33,200000
2025-09-24,7,아로마 캔들 세트,생활,25000.0,21250.0,0.15,discount,정가 운영,176621.03,175000
2025-09-24,8,무선 미니 가습기,가전,35000.0,30975.0,0.115,discount,정가 운영,310248.51,280000
2025-09-24,9,탁상용 저소음 선풍기,가전,45000.0,44100.0,0.02,baseline,정가 운영,380268.15,360000
2025-09-24,10,프리미엄 호텔 침구 세트,침실,60000.0,57400.0,0.0433,baseline,정가 운영,282632.22,240000
2025-09-25,1,감성 무드등,조명,39000.0,33930.0,0.13,discount,정가 운영,204295.75,195000
2025-09-25,2,메모리폼 경추 베개,침실,29000.0,27936.67,0.0367,baseline,정가 운영,169914.95,145000
2025-09-25,3,원목 핸들 머그컵,주방,15000.0,11700.0,0.22,discount,정가 운영,143128.29,105000
2025-09-25,4,무광 세라믹 접시 세트,주방,24000.0,17280.0,0.28,discount,정가 운영,270717.77,192000
2025-09-25,5,북유럽 패브릭 포스터,인테리어,12000.0,11760.0,0.02,baseline,정가 운영,64011.87,72000
2025-09-25,6,대용량 디퓨저,생활,20000.0,19200.0,0.04,baseline,정가 운영,239260.23,280000
2025-09-25,7,아로마 캔들 세트,생활,25000.0,20500.0,0.18,discount,정가 운영,216059.35,200000
2025-09-25,8,무선 미니 가습기,가전,35000.0,30450.0,0.13,discount,정가 운영,237657.5,210000
2025-09-25,9,탁상용 저소음 선풍기,가전,45000.0,43650.0,0.03,baseline,정가 운영,335153.25,315000
2025-09-25,10,프리미엄 호텔 침구 세트,침실,60000.0,57000.0,0.05,baseline,정가 운영,281501.56,240000
2025-09-26,1,감성 무드등,조명,39000.0,37440.0,0.04,baseline,정가 운영,378385.01,351000
2025-09-26,2,메모리폼 경추 베개,침실,29000.0,27743.33,0.0433,baseline,정가 운영,296008.54,232000
2025-09-26,3,원목 핸들 머그컵,주방,15000.0,10650.0,0.29,discount,정가 운영,196183.64,120000
2025-09-26,4,무광 세라믹 접시 세트,주방,24000.0,17280.0,0.28,discount,정가 운영,324975.91,216000
2025-09-26,5,북유럽 패브릭 포스터,인테리어,12000.0,11640.0,0.03,baseline,정가 운영,69331.75,72000
2025-09-26,6,대용량 디퓨저,생활,20000.0,19000.0,0.05,baseline,정가 운영,206714.76,220000
2025-09-26,7,아로마 캔들 세트,생활,25000.0,18750.0,0.25,discount,정가 운영,267886.4,200000
2025-09-26,8,무선 미니 가습기,가전,35000.0,33600.0,0.04,baseline,정가 운영,363917.98,315000
2025-09-26,9,탁상용 저소음 선풍기,가전,45000.0,43200.0,0.04,baseline,정가 운영,258504.45,225000
2025-09-26,10,프리미엄 호텔 침구 세트,침실,60000.0,56600.0,0.0567,baseline,정가 운영,603459.3,480000
2025-09-27,1,감성 무드등,조명,39000.0,36855.0,0.055,baseline,정가 운영,472966.62,429000
2025-09-27,2,메모리폼 경추 베개,침실,29000.0,27550.0,0.05,baseline,정가 운영,374141.55,290000
2025-09-27,3,원목 핸들 머그컵,주방,15000.0,11250.0,0.25,discount,정가 운영,183476.94,120000
2025-09-27,4,무광 세라믹 접시 세트,주방,24000.0,21600.0,0.1,discount,정가 운영,128557.98,120000
2025-09-27,5,북유럽 패브릭 포스터,인테리어,12000.0,11520.0,0.04,baseline,정가 운영,103673.37,108000
2025-09-27,6,대용량 디퓨저,생활,20000.0,18800.0,0.06,baseline,정가 운영,322152.63,340000
2025-09-27,7,아로마 캔들 세트,생활,25000.0,18000.0,0.28,discount,정가 운영,319695.11,225000
2025-09-27,8,무선 미니 가습기,가전,35000.0,33075.0,0.055,baseline,정가 운영,371081.45,315000
2025-09-27,9,탁상용 저소음 선풍기,가전,45000.0,42750.0,0.05,baseline,정가 운영,623367.19,540000
2025-09-27,10,프리미엄 호텔 침구 세트,침실,60000.0,56200.0,0.0633,baseline,정가 운영,600473.17,480000
2025-09-28,1,감성 무드등,조명,39000.0,36270.0,0.07,baseline,정가 운영,351699.6,312000
2025-09-28,2,메모리폼 경추 베개,침실,29000.0,27356.67,0.0567,baseline,정가 운영,151169.99,116000
2025-09-28,3,원목 핸들 머그컵,주방,15000.0,10800.0,0.28,discount,정가 운영,119709.18,75000
2025-09-28,4,무광 세라믹 접시 세트,주방,24000.0,20880.0,0.13,discount,정가 운영,162414.94,144000
2025-09-28,5,북유럽 패브릭 포스터,인테리어,12000.0,11400.0,0.05,baseline,정가 운영,80459.08,84000
2025-09-28,6,대용량 디퓨저,생활,20000.0,18600.0,0.07,baseline,정가 운영,248751.21,260000
2025-09-28,7,아로마 캔들 세트,생활,25000.0,22500.0,0.1,discount,정가 운영,206958.84,200000
2025-09-28,8,무선 미니 가습기,가전,35000.0,32550.0,0.07,baseline,정가 운영,294017.11,245000
2025-09-28,9,탁상용 저소음 선풍기,가전,45000.0,42300.0,0.06,baseline,정가 운영,573464.03,495000
2025-09-28,10,프리미엄 호텔 침구 세트,침실,60000.0,55800.0,0.07,baseline,정가 운영,597119.75,480000
2025-09-29,1,감성 무드등,조명,39000.0,35685.0,0.085,discount,정가 운영,332912.87,312000
2025-09-29,2,메모리폼 경추 베개,침실,29000.0,27163.33,0.0633,baseline,정가 운영,248569.58,203000
2025-09-29,3,원목 핸들 머그컵,주방,15000.0,14100.0,0.06,discount,정가 운영,160212.54,165000
2025-09-29,4,무광 세라믹 접시 세트,주방,24000.0,21120.0,0.12,discount,정가 운영,193780.81,192000
2025-09-29,5,북유럽 패브릭 포스터,인테리어,12000.0,11280.0,0.06,baseline,정가 운영,42111.99,48000
2025-09-29,6,대용량 디퓨저,생활,20000.0,18400.0,0.08,baseline,정가 운영,195128.53,220000
2025-09-29,7,아로마 캔들 세트,생활,25000.0,22750.0,0.09,discount,정가 운영,212928.8,225000
2025-09-29,8,무선 미니 가습기,가전,35000.0,32025.0,0.085,discount,정가 운영,357887.26,315000
2025-09-29,9,탁상용 저소음 선풍기,가전,45000.0,41850.0,0.07,baseline,정가 운영,340648.4,315000
2025-09-29,10,프리미엄 호텔 침구 세트,침실,60000.0,58200.0,0.03,baseline,정가 운영,132916.27,120000
2025-09-30,1,감성 무드등,조명,39000.0,35100.0,0.1,discount,정가 운영,297837.55,273000
2025-09-30,2,메모리폼 경추 베개,침실,29000.0,26970.0,0.07,baseline,정가 운영,286382.74,232000
2025-09-30,3,원목 핸들 머그컵,주방,15000.0,13650.0,0.09,discount,정가 운영,123870.85,120000
2025-09-30,4,무광 세라믹 접시 세트,주방,24000.0,20400.0,0.15,discount,정가 운영,228663.6,216000
2025-09-30,5,북유럽 패브릭 포스터,인테리어,12000.0,11160.0,0.07,baseline,정가 운영,52616.23,60000
2025-09-30,6,대용량 디퓨저,생활,20000.0,19600.0,0.02,baseline,정가 운영,155527.44,180000
2025-09-30,7,아로마 캔들 세트,생활,25000.0,22000.0,0.12,discount,정가 운영,153259.48,150000
2025-09-30,8,무선 미니 가습기,가전,35000.0,31500.0,0.1,discount,정가 운영,242642.26,210000
2025-09-30,9,탁상용 저소음 선풍기,가전,45000.0,41400.0,0.08,baseline,정가 운영,194842.42,180000
2025-09-30,10,프리미엄 호텔 침구 세트,침실,60000.0,57800.0,0.0367,baseline,정가 운영,395857.2,360000
2025-10-01,1,감성 무드등,조명,39000.0,34515.0,0.115,discount,정가 운영,347795.67,312000
2025-10-01,2,메모리폼 경추 베개,침실,29000.0,28130.0,0.03,baseline,정가 운영,209186.17,174000
2025-10-01,3,원목 핸들 머그컵,주방,15000.0,13200.0,0.12,discount,정가 운영,114606.44,105000
2025-10-01,4,무광 세라믹 접시 세트,주방,24000.0,19680.0,0.18,discount,정가 운영,212486.76,192000
2025-10-01,5,북유럽 패브릭 포스터,인테리어,12000.0,11040.0,0.08,baseline,정가 운영,73730.43,84000
2025-10-01,6,대용량 디퓨저,생활,20000.0,19400.0,0.03,baseline,정가 운영,192786.6,220000
2025-10-01,7,아로마 캔들 세트,생활,25000.0,21250.0,0.15,discount,정가 운영,192259.61,175000
2025-10-01,8,무선 미니 가습기,가전,35000.0,30975.0,0.115,discount,정가 운영,246458.21,210000
2025-10-01,9,탁상용 저소음 선풍기,가전,45000.0,44100.0,0.02,baseline,정가 운영,234212.22,225000
2025-10-01,10,프리미엄 호텔 침구 세트,침실,60000.0,57400.0,0.0433,baseline,정가 운영,392863.7,360000
2025-10-02,1,감성 무드등,조명,39000.0,33930.0,0.13,discount,정가 운영,355090.08,312000
2025-10-02,2,메모리폼 경추 베개,침실,29000.0,27936.67,0.0367,baseline,정가 운영,210388.95,174000
2025-10-02,3,원목 핸들 머그컵,주방,15000.0,12750.0,0.15,discount,정가 운영,189520.91,165000
2025-10-02,4,무광 세라믹 접시 세트,주방,24000.0,18960.0,0.21,discount,정가 운영,221515.19,192000
2025-10-02,5,북유럽 패브릭 포스터,인테리어,12000.0,11760.0,0.02,baseline,정가 운영,81241.68,96000
2025-10-02,6,대용량 디퓨저,생활,20000.0,19200.0,0.04,baseline,정가 운영,106757.71,120000
2025-10-02,7,아로마 캔들 세트,생활,25000.0,20500.0,0.18,discount,정가 운영,294213.58,250000
2025-10-02,8,무선 미니 가습기,가전,35000.0,30450.0,0.13,discount,정가 운영,208345.97,175000
2025-10-02,9,탁상용 저소음 선풍기,가전,45000.0,43650.0,0.03,baseline,정가 운영,327524.87,315000
2025-10-02,10,프리미엄 호텔 침구 세트,침실,60000.0,57000.0,0.05,baseline,정가 운영,324856.81,300000
2025-10-03,1,감성 무드등,조명,39000.0,37440.0,0.04,baseline,정가 운영,407473.88,351000
2025-10-03,2,메모리폼 경추 베개,침실,29000.0,31320.0,0.0,increase,정가 운영,154668.21,174000
2025-10-03,3,원목 핸들 머그컵,주방,15000.0,11700.0,0.22,discount,정가 운영,146215.42,105000
2025-10-03,4,무광 세라믹 접시 세트,주방,24000.0,17280.0,0.28,discount,정가 운영,200180.58,144000
2025-10-03,5,북유럽 패브릭 포스터,인테리어,12000.0,11640.0,0.03,baseline,정가 운영,77939.12,84000
2025-10-03,6,대용량 디퓨저,생활,20000.0,19000.0,0.05,baseline,정가 운영,216257.45,220000
2025-10-03,7,아로마 캔들 세트,생활,25000.0,17000.0,0.32,discount,정가 운영,322974.97,200000
2025-10-03,8,무선 미니 가습기,가전,35000.0,33600.0,0.04,baseline,정가 운영,336807.36,280000
2025-10-03,9,탁상용 저소음 선풍기,가전,45000.0,43200.0,0.04,baseline,정가 운영,351550.47,315000
2025-10-03,10,프리미엄 호텔 침구 세트,침실,60000.0,64800.0,0.0,increase,정가 운영,330310.55,420000
2025-10-04,1,감성 무드등,조명,39000.0,36855.0,0.055,baseline,정가 운영,507596.44,429000
2025-10-04,2,메모리폼 경추 베개,침실,29000.0,31320.0,0.0,increase,정가 운영,180182.12,203000
2025-10-04,3,원목 핸들 머그컵,주방,15000.0,11250.0,0.25,discount,정가 운영,217437.32,150000
2025-10-04,4,무광 세라믹 접시 세트,주방,24000.0,21600.0,0.1,discount,정가 운영,142650.47,144000
2025-10-04,5,북유럽 패브릭 포스터,인테리어,12000.0,11520.0,0.04,baseline,정가 운영,111967.3,120000
2025-10-04,6,대용량 디퓨저,생활,20000.0,18800.0,0.06,baseline,정가 운영,239679.42,240000
2025-10-04,7,아로마 캔들 세트,생활,25000.0,16500.0,0.34,discount,정가 운영,545664.82,325000
2025-10-04,8,무선 미니 가습기,가전,35000.0,33075.0,0.055,baseline,정가 운영,426240.19,350000
2025-10-04,9,탁상용 저소음 선풍기,가전,45000.0,42750.0,0.05,baseline,정가 운영,601107.58,540000
2025-10-04,10,프리미엄 호텔 침구 세트,침실,60000.0,64800.0,0.0,increase,정가 운영,419876.11,540000
2025-10-05,1,감성 무드등,조명,39000.0,36270.0,0.07,baseline,정가 운영,469848.62,390000
2025-10-05,2,메모리폼 경추 베개,침실,29000.0,31320.0,0.0,increase,정가 운영,179712.7,203000
2025-10-05,3,원목 핸들 머그컵,주방,15000.0,10800.0,0.28,discount,정가 운영,135406.63,90000
2025-10-05,4,무광 세라믹 접시 세트,주방,24000.0,20880.0,0.13,discount,정가 운영,175524.46,168000
2025-10-05,5,북유럽 패브릭 포스터,인테리어,12000.0,11400.0,0.05,baseline,정가 운영,90202.8,96000
2025-10-05,6,대용량 디퓨저,생활,20000.0,18600.0,0.07,baseline,정가 운영,243629.21,240000
2025-10-05,7,아로마 캔들 세트,생활,25000.0,20750.0,0.17,discount,정가 운영,289090.19,225000
2025-10-05,8,무선 미니 가습기,가전,35000.0,32550.0,0.07,baseline,정가 운영,301690.89,245000
2025-10-05,9,탁상용 저소음 선풍기,가전,45000.0,42300.0,0.06,baseline,정가 운영,449293.19,405000
